Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
471.50,12.4507,3.0959,3.1416,3.1652,3.0480,3.0959,6.2375,9.4027,12.4875,0.1119,19.20
472.01,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,18.70
472.50,12.4507,3.1008,3.1367,3.1652,3.0480,3.1008,6.2375,9.4027,12.4507,0.0373,19.20
473.00,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4507,0.0373,21.16
473.50,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4691,0.1119,17.23
474.00,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,17.23
474.50,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.0373,20.18
475.00,12.4691,3.0959,3.1416,3.1652,3.0664,3.0959,6.2375,9.4027,12.4507,0.1119,15.26
475.50,12.4507,3.0959,3.1333,3.1459,3.0756,3.0959,6.2292,9.3751,12.4691,0.1119,21.66
476.00,12.4691,3.0959,3.1416,3.1514,3.0802,3.0959,6.2375,9.3889,12.4507,0.1119,18.70
476.50,12.4507,3.1008,3.1450,3.1293,3.0756,3.1008,6.2458,9.3751,12.4691,0.0373,20.18
477.00,12.4507,3.1008,3.1367,3.1514,3.0618,3.1008,6.2375,9.3889,12.4507,0.1119,18.21
477.50,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4507,0.1119,16.73
478.00,12.4507,3.0909,3.1466,3.1376,3.0756,3.0909,6.2375,9.3751,12.4507,0.0373,16.24
478.50,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.1119,16.24
479.00,12.4507,3.1008,3.1367,3.1238,3.0894,3.1008,6.2375,9.3613,12.4507,0.0373,20.18
479.50,12.4691,3.1106,3.1352,3.1155,3.1078,3.1106,6.2458,9.3613,12.4507,0.0373,18.70
480.00,12.4691,3.1155,3.1303,3.1155,3.1078,3.1155,6.2458,9.3613,12.4691,0.0373,19.69
480.50,12.4507,3.0860,3.1432,3.1459,3.0756,3.0860,6.2292,9.3751,12.4691,0.0373,18.70
481.00,12.4507,3.0860,3.1598,3.1293,3.0756,3.0860,6.2458,9.3751,12.4507,0.0373,17.72
481.50,12.4691,3.0762,3.1613,3.1376,3.0940,3.0762,6.2375,9.3751,12.4507,0.0373,18.21
482.00,12.4507,3.0811,3.1564,3.1376,3.0756,3.0811,6.2375,9.3751,12.4691,0.0373,15.26
482.50,12.4691,3.1057,3.1318,3.1376,3.0940,3.1057,6.2375,9.3751,12.4507,0.0373,19.20
483.00,12.4691,3.1057,3.1318,3.1376,3.0940,3.1057,6.2375,9.3751,12.4691,0.0373,18.70
483.50,12.4507,3.0762,3.1530,3.1459,3.0756,3.0762,6.2292,9.3751,12.4691,0.0373,18.21
484.00,12.4507,3.1057,3.1235,3.1321,3.0894,3.1057,6.2292,9.3613,12.4507,0.0373,16.73
484.50,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4507,0.0373,13.29
485.00,12.4507,3.0762,3.1530,3.1597,3.0618,3.0762,6.2292,9.3889,12.4507,0.0373,20.18
485.50,12.4691,3.0762,3.1613,3.1514,3.0802,3.0762,6.2375,9.3889,12.4507,0.0373,20.67
486.00,12.4507,3.1155,3.1220,3.1100,3.1032,3.1155,6.2375,9.3475,12.4691,0.0373,15.75
486.49,12.4507,3.0959,3.1416,3.1100,3.1032,3.0959,6.2375,9.3475,12.4507,0.1119,14.77
486.99,12.4507,3.1008,3.1367,3.1652,3.0480,3.1008,6.2375,9.4027,12.4507,0.1119,19.69
487.49,12.4691,3.1106,3.1269,3.1238,3.1078,3.1106,6.2375,9.3613,12.4507,0.0373,20.18
487.99,12.4507,3.1254,3.1121,3.1238,3.0894,3.1254,6.2375,9.3613,12.4691,0.0373,16.24
488.49,12.4507,3.0959,3.1333,3.1597,3.0618,3.0959,6.2292,9.3889,12.4507,0.0373,17.72
489.00,12.4507,3.0959,3.1583,3.1209,3.0756,3.0959,6.2542,9.3751,12.4507,0.0373,20.67
489.50,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4507,0.0373,18.21
490.00,12.4691,3.0959,3.1416,3.1376,3.0940,3.0959,6.2375,9.3751,12.4691,0.0373,18.70
490.49,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4691,0.0373,19.20
490.99,12.4691,3.0959,3.1416,3.1238,3.1078,3.0959,6.2375,9.3613,12.4691,0.0373,20.18
491.49,12.4691,3.0959,3.1416,3.1376,3.0940,3.0959,6.2375,9.3751,12.4691,0.0373,19.69
491.99,12.4507,3.0959,3.1416,3.1238,3.0894,3.0959,6.2375,9.3613,12.4691,0.1119,18.70
492.49,12.4507,3.0959,3.1250,3.1404,3.0894,3.0959,6.2208,9.3613,12.4507,0.1119,19.20
492.99,12.4507,3.1008,3.1201,3.1404,3.0894,3.1008,6.2208,9.3613,12.4507,0.0373,17.72
493.49,12.4507,3.1008,3.1367,3.1514,3.0618,3.1008,6.2375,9.3889,12.4507,0.0373,20.67
493.99,12.4322,3.0959,3.1500,3.1293,3.0572,3.0959,6.2458,9.3751,12.4507,0.0373,16.24
494.49,12.4691,3.0959,3.1500,3.1293,3.0940,3.0959,6.2458,9.3751,12.4322,0.0373,15.75
494.99,12.4322,3.1008,3.1367,3.1238,3.0710,3.1008,6.2375,9.3613,12.4691,0.0373,20.67
495.49,12.4322,3.0959,3.1416,3.1238,3.0710,3.0959,6.2375,9.3613,12.4322,0.1119,17.72
495.99,12.4691,3.0959,3.1416,3.1376,3.0940,3.0959,6.2375,9.3751,12.4322,0.0373,14.77
496.49,12.4507,3.0959,3.1583,3.1209,3.0756,3.0959,6.2542,9.3751,12.4691,0.0373,19.20
496.99,12.4691,3.0959,3.1333,3.1321,3.1078,3.0959,6.2292,9.3613,12.4507,0.0373,18.21
497.49,12.4507,3.0959,3.1416,3.1376,3.0756,3.0959,6.2375,9.3751,12.4691,0.0373,20.67
497.99,12.4691,3.1008,3.1534,3.1209,3.0940,3.1008,6.2542,9.3751,12.4507,0.0373,21.66
498.49,12.4507,3.1106,3.1269,3.1238,3.0894,3.1106,6.2375,9.3613,12.4691,0.0373,22.64
498.99,12.4507,3.0762,3.1530,3.1459,3.0756,3.0762,6.2292,9.3751,12.4507,0.1119,18.21
499.49,12.4691,3.1205,3.1254,3.1293,3.0940,3.1205,6.2458,9.3751,12.4507,0.0373,16.24
499.99,12.4691,3.1057,3.1401,3.1293,3.0940,3.1057,6.2458,9.3751,12.4691,0.1119,17.23
500.49,12.4507,3.0860,3.1432,3.1459,3.0756,3.0860,6.2292,9.3751,12.4691,0.0373,21.66
500.99,12.4507,3.1057,3.1318,3.1376,3.0756,3.1057,6.2375,9.3751,12.4507,0.0373,19.69
501.49,12.4507,3.1008,3.1284,3.1321,3.0894,3.1008,6.2292,9.3613,12.4507,0.0373,18.21
501.99,12.4507,3.0860,3.1515,3.1376,3.0756,3.0860,6.2375,9.3751,12.4507,0.1119,16.73
502.49,12.4507,3.1155,3.1386,3.1209,3.0756,3.1155,6.2542,9.3751,12.4507,0.0373,17.72
502.99,12.4691,3.1155,3.1220,3.1376,3.0940,3.1155,6.2375,9.3751,12.4507,0.0373,19.69
503.49,12.4691,3.1303,3.1072,3.1376,3.0940,3.1303,6.2375,9.3751,12.4691,0.1119,17.23
503.99,12.4507,3.1303,3.1072,3.1376,3.0756,3.1303,6.2375,9.3751,12.4691,0.0373,18.70
504.49,12.4691,3.0860,3.1432,3.1459,3.0940,3.0860,6.2292,9.3751,12.4507,0.1119,18.70
504.98,12.4507,3.0811,3.1564,3.1238,3.0894,3.0811,6.2375,9.3613,12.4691,0.0373,18.21
505.50,12.4691,3.1057,3.1318,3.1376,3.0940,3.1057,6.2375,9.3751,12.4507,0.0373,19.69
505.99,12.4691,3.0762,3.1530,3.1459,3.0940,3.0762,6.2292,9.3751,12.4691,0.0373,19.20
