Time (s),Pack Voltage (V),Cell 1 Voltage (V),Cell 2 Voltage (V),Cell 3 Voltage (V),Cell 4 Voltage (V),Tap 1S Cumulative Voltage (V),Tap 2S Cumulative Voltage (V),Tap 3S Cumulative Voltage (V),Tap 4S Cumulative Voltage (V),Current (A),Temperature (°C)
119.66,12.7085,3.1746,3.1795,3.2143,3.1217,3.1746,6.3541,9.5684,12.6901,7.9235,17.23
120.16,12.6717,3.1746,3.1712,3.2088,3.1539,3.1746,6.3458,9.5546,12.7085,7.9980,19.20
120.65,12.6717,3.1746,3.1545,3.2393,3.1033,3.1746,6.3291,9.5684,12.6717,7.9980,19.20
121.16,12.6533,3.1697,3.1761,3.2226,3.1033,3.1697,6.3458,9.5684,12.6717,7.9980,18.21
121.65,12.6717,3.1845,3.1530,3.2310,3.0849,3.1845,6.3374,9.5684,12.6533,7.9980,20.18
122.16,12.6533,3.1894,3.1481,3.2310,3.1033,3.1894,6.3374,9.5684,12.6717,7.9235,18.21
122.66,12.6717,3.1648,3.1727,3.2310,3.0849,3.1648,6.3374,9.5684,12.6533,7.9235,18.21
123.15,12.6717,3.1845,3.1447,3.2393,3.1033,3.1845,6.3291,9.5684,12.6717,7.9235,16.73
123.67,12.6348,3.1648,3.1727,3.2172,3.1171,3.1648,6.3374,9.5546,12.6717,7.9235,19.20
124.15,12.6348,3.1598,3.1776,3.2310,3.0665,3.1598,6.3374,9.5684,12.6348,7.9235,20.18
124.66,12.6533,3.1795,3.1496,3.2255,3.0803,3.1795,6.3291,9.5546,12.6348,7.9235,19.69
125.15,12.6533,3.1697,3.1594,3.2393,3.0849,3.1697,6.3291,9.5684,12.6533,7.9980,18.70
125.65,12.6533,3.1500,3.1874,3.2172,3.0987,3.1500,6.3374,9.5546,12.6533,7.8489,20.18
126.16,12.6533,3.1795,3.1496,3.2255,3.0987,3.1795,6.3291,9.5546,12.6533,8.0726,19.20
126.66,12.6717,3.1697,3.1594,3.2255,3.0987,3.1697,6.3291,9.5546,12.6533,7.8489,19.69
127.16,12.6348,3.1697,3.1677,3.2172,3.1171,3.1697,6.3374,9.5546,12.6717,7.9235,18.70
127.65,12.6533,3.1402,3.1890,3.2255,3.0803,3.1402,6.3291,9.5546,12.6348,7.9235,18.70
128.16,12.6348,3.1845,3.1447,3.2117,3.1125,3.1845,6.3291,9.5408,12.6533,7.9980,21.66
128.66,12.6533,3.1451,3.1757,3.2338,3.0803,3.1451,6.3208,9.5546,12.6348,7.9980,18.21
129.16,12.6348,3.1648,3.1643,3.2255,3.0987,3.1648,6.3291,9.5546,12.6533,7.9980,22.15
129.66,12.6348,3.1746,3.1545,3.2255,3.0803,3.1746,6.3291,9.5546,12.6348,7.9980,22.64
130.15,12.6348,3.1746,3.1462,3.2200,3.0941,3.1746,6.3208,9.5408,12.6348,7.9980,17.72
130.65,12.6348,3.1648,3.1560,3.2338,3.0803,3.1648,6.3208,9.5546,12.6348,7.7743,17.72
131.15,12.6348,3.1697,3.1594,3.2255,3.0803,3.1697,6.3291,9.5546,12.6348,7.9980,20.18
131.67,12.6164,3.1697,3.1594,3.2255,3.0803,3.1697,6.3291,9.5546,12.6348,7.9980,17.72
132.16,12.6164,3.1697,3.1511,3.2200,3.0757,3.1697,6.3208,9.5408,12.6164,7.8489,18.70
132.65,12.6164,3.1697,3.1428,3.2283,3.0757,3.1697,6.3125,9.5408,12.6164,7.8489,16.73
133.15,12.6348,3.1697,3.1511,3.2338,3.0618,3.1697,6.3208,9.5546,12.6164,7.9235,17.72
133.65,12.6164,3.1697,3.1594,3.2117,3.0941,3.1697,6.3291,9.5408,12.6348,7.9980,17.72
134.16,12.6164,3.1648,3.1560,3.2338,3.0618,3.1648,6.3208,9.5546,12.6164,7.9980,16.73
134.65,12.6164,3.1648,3.1560,3.2200,3.0757,3.1648,6.3208,9.5408,12.6164,7.8489,17.23
135.15,12.6164,3.1648,3.1643,3.2117,3.0757,3.1648,6.3291,9.5408,12.6164,7.9235,18.21
135.66,12.6164,3.1746,3.1462,3.2338,3.0618,3.1746,6.3208,9.5546,12.6164,7.9235,18.21
136.16,12.6164,3.1648,3.1560,3.2200,3.0757,3.1648,6.3208,9.5408,12.6164,7.9980,19.20
136.67,12.6164,3.1697,3.1428,3.2283,3.0757,3.1697,6.3125,9.5408,12.6164,7.9235,13.29
137.14,12.6164,3.1451,3.1674,3.2283,3.0757,3.1451,6.3125,9.5408,12.6164,7.9980,21.66
137.66,12.6164,3.1746,3.1378,3.2145,3.0895,3.1746,6.3125,9.5270,12.6164,7.9980,16.24
138.16,12.6164,3.1845,3.1280,3.2145,3.0895,3.1845,6.3125,9.5270,12.6164,7.8489,19.20
138.66,12.6164,3.1697,3.1511,3.2476,3.0480,3.1697,6.3208,9.5684,12.6164,7.9235,16.73
139.15,12.6164,3.1697,3.1428,3.2145,3.0895,3.1697,6.3125,9.5270,12.6164,7.9235,17.72
139.65,12.6164,3.1402,3.1640,3.2228,3.0895,3.1402,6.3041,9.5270,12.6164,7.9235,15.26
140.15,12.6164,3.1648,3.1477,3.2145,3.0895,3.1648,6.3125,9.5270,12.6164,7.9235,19.20
140.66,12.6164,3.1697,3.1428,3.2007,3.1033,3.1697,6.3125,9.5132,12.6164,7.9235,21.66
141.16,12.5980,3.1598,3.1526,3.2145,3.0895,3.1598,6.3125,9.5270,12.6164,7.8489,22.15
141.66,12.6164,3.1648,3.1477,3.2145,3.0710,3.1648,6.3125,9.5270,12.5980,7.9235,21.16
142.16,12.6164,3.1598,3.1526,3.2145,3.0895,3.1598,6.3125,9.5270,12.6164,8.0726,18.21
142.65,12.6164,3.1598,3.1526,3.2283,3.0757,3.1598,6.3125,9.5408,12.6164,7.7743,18.21
143.18,12.5980,3.1598,3.1526,3.2559,3.0480,3.1598,6.3125,9.5684,12.6164,7.9235,16.24
143.65,12.6164,3.1598,3.1526,3.2007,3.0848,3.1598,6.3125,9.5132,12.5980,7.9980,20.67
144.16,12.5980,3.1598,3.1526,3.2145,3.0895,3.1598,6.3125,9.5270,12.6164,7.9235,18.21
144.65,12.5796,3.1598,3.1443,3.2228,3.0710,3.1598,6.3041,9.5270,12.5980,7.8489,20.18
145.16,12.5980,3.1549,3.1492,3.2367,3.0388,3.1549,6.3041,9.5408,12.5796,7.9235,17.72
145.64,12.5980,3.1598,3.1443,3.2228,3.0710,3.1598,6.3041,9.5270,12.5980,7.9235,18.70
146.17,12.5796,3.1549,3.1492,3.2228,3.0710,3.1549,6.3041,9.5270,12.5980,7.9235,17.72
146.65,12.6164,3.1549,3.1492,3.2090,3.0664,3.1549,6.3041,9.5132,12.5796,7.9980,17.72
147.16,12.5980,3.1549,3.1492,3.2228,3.0895,3.1549,6.3041,9.5270,12.6164,7.9235,18.21
147.65,12.5612,3.1549,3.1575,3.2007,3.0848,3.1549,6.3125,9.5132,12.5980,7.9235,18.21
148.14,12.5796,3.1549,3.1492,3.2228,3.0342,3.1549,6.3041,9.5270,12.5612,7.9980,17.72
148.65,12.5980,3.1549,3.1492,3.2090,3.0664,3.1549,6.3041,9.5132,12.5796,7.8489,17.72
149.16,12.5980,3.1549,3.1492,3.2228,3.0710,3.1549,6.3041,9.5270,12.5980,7.8489,18.70
149.66,12.6164,3.1402,3.1556,3.2312,3.0710,3.1402,6.2958,9.5270,12.5980,7.9235,17.72
150.16,12.6164,3.1648,3.1394,3.2228,3.0895,3.1648,6.3041,9.5270,12.6164,7.8489,18.70
150.67,12.5980,3.1648,3.1477,3.2007,3.1033,3.1648,6.3125,9.5132,12.6164,7.9980,17.72
151.16,12.5796,3.1402,3.1640,3.2090,3.0848,3.1402,6.3041,9.5132,12.5980,7.9980,19.20
151.65,12.6164,3.1303,3.1738,3.2090,3.0664,3.1303,6.3041,9.5132,12.5796,7.9235,19.20
152.16,12.5980,3.1795,3.1246,3.2090,3.1033,3.1795,6.3041,9.5132,12.6164,7.8489,18.70
152.64,12.5980,3.1697,3.1261,3.2174,3.0848,3.1697,6.2958,9.5132,12.5980,7.9235,17.72
153.16,12.5796,3.1303,3.1655,3.2174,3.0848,3.1303,6.2958,9.5132,12.5980,7.9235,18.21
153.67,12.5612,3.1549,3.1409,3.2174,3.0664,3.1549,6.2958,9.5132,12.5796,7.9235,17.72
154.16,12.5612,3.1451,3.1507,3.2174,3.0480,3.1451,6.2958,9.5132,12.5612,7.8489,21.16
154.66,12.5796,3.1205,3.1753,3.2174,3.0480,3.1205,6.2958,9.5132,12.5612,7.7743,17.72
155.16,12.5796,3.1697,3.1261,3.2174,3.0664,3.1697,6.2958,9.5132,12.5796,7.9235,19.20
155.65,12.5796,3.1352,3.1606,3.2174,3.0664,3.1352,6.2958,9.5132,12.5796,7.8489,17.23
156.16,12.5612,3.1500,3.1458,3.2174,3.0664,3.1500,6.2958,9.5132,12.5796,8.0726,21.16
156.66,12.5612,3.1500,3.1458,3.2174,3.0480,3.1500,6.2958,9.5132,12.5612,7.8489,17.72
157.17,12.5796,3.1303,3.1655,3.2174,3.0480,3.1303,6.2958,9.5132,12.5612,7.9235,17.23
157.65,12.5612,3.1697,3.1261,3.2036,3.0802,3.1697,6.2958,9.4994,12.5796,7.8489,19.20
158.15,12.5612,3.1155,3.1802,3.2036,3.0618,3.1155,6.2958,9.4994,12.5612,7.8489,18.21
158.66,12.5612,3.1549,3.1409,3.2036,3.0618,3.1549,6.2958,9.4994,12.5612,7.9235,20.18
159.14,12.5796,3.1254,3.1537,3.2202,3.0618,3.1254,6.2791,9.4994,12.5612,7.9235,18.21
159.64,12.5612,3.1549,3.1409,3.2036,3.0802,3.1549,6.2958,9.4994,12.5796,7.9980,18.70
160.15,12.5612,3.1549,3.1325,3.1981,3.0756,3.1549,6.2875,9.4856,12.5612,7.8489,17.72
160.65,12.5612,3.1451,3.1341,3.2202,3.0618,3.1451,6.2791,9.4994,12.5612,7.9235,18.21
161.17,12.5612,3.1549,3.1409,3.2036,3.0618,3.1549,6.2958,9.4994,12.5612,7.9980,18.70
161.65,12.5612,3.1500,3.1291,3.2202,3.0618,3.1500,6.2791,9.4994,12.5612,7.9980,18.21
162.15,12.5612,3.1648,3.1310,3.2036,3.0618,3.1648,6.2958,9.4994,12.5612,7.8489,18.70
162.65,12.5612,3.1795,3.1079,3.1981,3.0756,3.1795,6.2875,9.4856,12.5612,8.0726,18.21
163.17,12.5612,3.1697,3.1261,3.1898,3.0756,3.1697,6.2958,9.4856,12.5612,7.9980,17.72
163.66,12.5612,3.1549,3.1242,3.2064,3.0756,3.1549,6.2791,9.4856,12.5612,7.9235,18.21
164.15,12.5612,3.1402,3.1473,3.2119,3.0618,3.1402,6.2875,9.4994,12.5612,7.9235,16.73
164.64,12.5612,3.1352,3.1439,3.2064,3.0756,3.1352,6.2791,9.4856,12.5612,7.9235,16.24
165.14,12.5612,3.1451,3.1341,3.2064,3.0756,3.1451,6.2791,9.4856,12.5612,7.8489,14.77
165.64,12.5612,3.1402,3.1556,3.2036,3.0618,3.1402,6.2958,9.4994,12.5612,7.9235,20.18
166.16,12.5428,3.1402,3.1390,3.2064,3.0756,3.1402,6.2791,9.4856,12.5612,7.7743,16.73
166.65,12.5612,3.1549,3.1409,3.1898,3.0572,3.1549,6.2958,9.4856,12.5428,7.9980,17.23
167.14,12.5428,3.1402,3.1473,3.1981,3.0756,3.1402,6.2875,9.4856,12.5612,7.9235,19.69
167.66,12.5612,3.1451,3.1341,3.2064,3.0572,3.1451,6.2791,9.4856,12.5428,7.9235,17.23
168.16,12.5243,3.1451,3.1341,3.2064,3.0756,3.1451,6.2791,9.4856,12.5612,7.9980,17.72
168.66,12.5243,3.1451,3.1341,3.2064,3.0388,3.1451,6.2791,9.4856,12.5243,7.8489,16.73
169.15,12.5612,3.1402,3.1307,3.2147,3.0388,3.1402,6.2708,9.4856,12.5243,7.9235,19.69
169.64,12.5612,3.1451,3.1341,3.2064,3.0756,3.1451,6.2791,9.4856,12.5612,7.8489,17.72
170.16,12.5428,3.1402,3.1473,3.1843,3.0894,3.1402,6.2875,9.4717,12.5612,7.8489,18.70
170.66,12.5428,3.1402,3.1390,3.1926,3.0710,3.1402,6.2791,9.4717,12.5428,7.9235,18.21
171.16,12.5428,3.1451,3.1257,3.2009,3.0710,3.1451,6.2708,9.4717,12.5428,7.9235,14.27
171.65,12.5243,3.1451,3.1341,3.2064,3.0572,3.1451,6.2791,9.4856,12.5428,7.8489,17.23
172.17,12.5428,3.1402,3.1390,3.2202,3.0250,3.1402,6.2791,9.4994,12.5243,7.9235,19.69
172.65,12.5428,3.1648,3.1144,3.1926,3.0710,3.1648,6.2791,9.4717,12.5428,7.9235,20.18
173.15,12.5428,3.1598,3.1193,3.1788,3.0848,3.1598,6.2791,9.4579,12.5428,7.8489,21.66
173.66,12.5428,3.1598,3.1110,3.2009,3.0710,3.1598,6.2708,9.4717,12.5428,7.8489,20.67
174.15,12.5243,3.1352,3.1356,3.2285,3.0434,3.1352,6.2708,9.4994,12.5428,7.9235,15.26
174.65,12.5428,3.1352,3.1356,3.2147,3.0388,3.1352,6.2708,9.4856,12.5243,7.9235,14.77
175.15,12.5428,3.1352,3.1356,3.1871,3.0848,3.1352,6.2708,9.4579,12.5428,7.8489,25.59
175.65,12.5428,3.1352,3.1356,3.2147,3.0572,3.1352,6.2708,9.4856,12.5428,7.9235,17.23
176.15,12.5243,3.1352,3.1356,3.1733,3.0986,3.1352,6.2708,9.4441,12.5428,7.8489,23.62
176.66,12.5243,3.1303,3.1405,3.2147,3.0388,3.1303,6.2708,9.4856,12.5243,7.9235,18.70
177.16,12.5428,3.1352,3.1273,3.2093,3.0526,3.1352,6.2625,9.4717,12.5243,7.8489,22.15
177.66,12.5243,3.1352,3.1356,3.1871,3.0848,3.1352,6.2708,9.4579,12.5428,7.8489,17.23
178.16,12.5243,3.1451,3.1257,3.1871,3.0664,3.1451,6.2708,9.4579,12.5243,7.9235,22.64
178.66,12.5059,3.1549,3.1159,3.2009,3.0526,3.1549,6.2708,9.4717,12.5243,7.7743,19.20
179.15,12.5243,3.1549,3.1159,3.2009,3.0342,3.1549,6.2708,9.4717,12.5059,7.8489,18.21
179.64,12.5059,3.1205,3.1503,3.2009,3.0526,3.1205,6.2708,9.4717,12.5243,7.9980,18.21
180.15,12.5059,3.1402,3.1307,3.2009,3.0342,3.1402,6.2708,9.4717,12.5059,7.8489,17.72
180.66,12.5243,3.1155,3.1469,3.1955,3.0480,3.1155,6.2625,9.4579,12.5059,7.7743,17.23
181.15,12.5059,3.1205,3.1420,3.2093,3.0526,3.1205,6.2625,9.4717,12.5243,7.9980,20.67
181.64,12.5059,3.1352,3.1273,3.2093,3.0342,3.1352,6.2625,9.4717,12.5059,7.8489,19.20
182.15,12.5428,3.1402,3.1223,3.1955,3.0480,3.1402,6.2625,9.4579,12.5059,7.9235,19.20
182.66,12.5059,3.1648,3.0977,3.1955,3.0848,3.1648,6.2625,9.4579,12.5428,7.9235,19.20
183.16,12.5059,3.1205,3.1420,3.2093,3.0342,3.1205,6.2625,9.4717,12.5059,7.8489,19.69
183.65,12.5059,3.1303,3.1322,3.1955,3.0480,3.1303,6.2625,9.4579,12.5059,7.9235,18.70
184.15,12.5059,3.1451,3.1174,3.1816,3.0618,3.1451,6.2625,9.4441,12.5059,7.8489,19.20
184.66,12.5243,3.1155,3.1469,3.1955,3.0480,3.1155,6.2625,9.4579,12.5059,7.8489,21.16
185.14,12.5243,3.1352,3.1273,3.1955,3.0664,3.1352,6.2625,9.4579,12.5243,7.9235,19.20
185.64,12.5059,3.1106,3.1435,3.2038,3.0664,3.1106,6.2542,9.4579,12.5243,7.7743,20.18
186.15,12.5059,3.1500,3.1208,3.1871,3.0480,3.1500,6.2708,9.4579,12.5059,8.0726,22.15
186.66,12.4875,3.1500,3.1125,3.1816,3.0618,3.1500,6.2625,9.4441,12.5059,7.9235,20.67
187.16,12.5059,3.1303,3.1322,3.1816,3.0434,3.1303,6.2625,9.4441,12.4875,7.9980,19.20
187.64,12.5059,3.1598,3.1110,3.1871,3.0480,3.1598,6.2708,9.4579,12.5059,7.9235,21.16
188.14,12.5059,3.1402,3.1307,3.1871,3.0480,3.1402,6.2708,9.4579,12.5059,7.9235,17.23
188.66,12.4875,3.1303,3.1238,3.1900,3.0618,3.1303,6.2542,9.4441,12.5059,7.8489,21.66
189.14,12.5428,3.1303,3.1238,3.1900,3.0434,3.1303,6.2542,9.4441,12.4875,7.8489,15.75
189.64,12.5059,3.1254,3.1371,3.1816,3.0986,3.1254,6.2625,9.4441,12.5428,8.0726,21.16
190.14,12.5059,3.1303,3.1322,3.1955,3.0480,3.1303,6.2625,9.4579,12.5059,7.9235,20.18
190.65,12.5059,3.1303,3.1238,3.1900,3.0618,3.1303,6.2542,9.4441,12.5059,7.8489,18.21
191.14,12.4875,3.1303,3.1322,3.1955,3.0480,3.1303,6.2625,9.4579,12.5059,7.8489,19.69
191.64,12.5059,3.1254,3.1288,3.1900,3.0434,3.1254,6.2542,9.4441,12.4875,7.8489,19.69
192.16,12.4875,3.1451,3.1174,3.1678,3.0756,3.1451,6.2625,9.4303,12.5059,7.9235,24.12
192.66,12.4875,3.1155,3.1386,3.1762,3.0572,3.1155,6.2542,9.4303,12.4875,7.8489,16.73
193.16,12.4875,3.1303,3.1155,3.1845,3.0572,3.1303,6.2458,9.4303,12.4875,7.9980,23.62
193.70,12.4875,3.1205,3.1254,3.1983,3.0434,3.1205,6.2458,9.4441,12.4875,7.7743,17.72
194.16,12.4875,3.1205,3.1254,3.1983,3.0434,3.1205,6.2458,9.4441,12.4875,7.8489,19.20
194.64,12.4875,3.1254,3.1204,3.2121,3.0296,3.1254,6.2458,9.4579,12.4875,7.9235,17.72
195.15,12.4691,3.1254,3.1288,3.1762,3.0572,3.1254,6.2542,9.4303,12.4875,7.9235,22.15
195.64,12.4691,3.1205,3.1254,3.1983,3.0250,3.1205,6.2458,9.4441,12.4691,7.8489,20.18
196.14,12.4875,3.1254,3.1204,3.2121,3.0111,3.1254,6.2458,9.4579,12.4691,7.8489,19.20
196.64,12.4875,3.1254,3.1204,3.1845,3.0572,3.1254,6.2458,9.4303,12.4875,7.8489,22.15
197.15,12.4875,3.1205,3.1254,3.1707,3.0710,3.1205,6.2458,9.4165,12.4875,7.9235,22.15
197.64,12.5059,3.1205,3.1170,3.1928,3.0572,3.1205,6.2375,9.4303,12.4875,7.9235,22.15
198.16,12.4691,3.1303,3.1072,3.1928,3.0756,3.1303,6.2375,9.4303,12.5059,7.9235,18.70
198.64,12.4875,3.1500,3.0958,3.1845,3.0388,3.1500,6.2458,9.4303,12.4691,7.9235,18.21
199.15,12.4691,3.0959,3.1500,3.1845,3.0572,3.0959,6.2458,9.4303,12.4875,7.9235,19.69
199.66,12.4691,3.1155,3.1303,3.1845,3.0388,3.1155,6.2458,9.4303,12.4691,7.7743,20.67
200.17,12.4875,3.1057,3.1401,3.1845,3.0388,3.1057,6.2458,9.4303,12.4691,7.8489,17.72
200.64,12.4691,3.1402,3.1057,3.1845,3.0572,3.1402,6.2458,9.4303,12.4875,7.8489,18.21
201.14,12.4691,3.1155,3.1303,3.1845,3.0388,3.1155,6.2458,9.4303,12.4691,7.8489,19.20
201.64,12.4691,3.1057,3.1318,3.1928,3.0388,3.1057,6.2375,9.4303,12.4691,7.8489,18.70
202.14,12.4691,3.1155,3.1220,3.1928,3.0388,3.1155,6.2375,9.4303,12.4691,7.9980,22.15
202.66,12.4691,3.1352,3.1023,3.1928,3.0388,3.1352,6.2375,9.4303,12.4691,7.7743,21.16
203.14,12.4691,3.1106,3.1269,3.1928,3.0388,3.1106,6.2375,9.4303,12.4691,7.7743,20.18
203.66,12.5059,3.1402,3.0973,3.1928,3.0388,3.1402,6.2375,9.4303,12.4691,7.9235,19.20
204.16,12.4691,3.1648,3.0811,3.1707,3.0894,3.1648,6.2458,9.4165,12.5059,7.9980,18.21
204.64,12.4507,3.1008,3.1284,3.2011,3.0388,3.1008,6.2292,9.4303,12.4691,7.7743,19.20
205.16,12.4507,3.0909,3.1466,3.1928,3.0203,3.0909,6.2375,9.4303,12.4507,7.7743,19.20
205.66,12.4507,3.1205,3.1170,3.1790,3.0342,3.1205,6.2375,9.4165,12.4507,7.9980,18.21
206.14,12.4691,3.1205,3.1087,3.1873,3.0342,3.1205,6.2292,9.4165,12.4507,7.8489,20.18
206.64,12.4691,3.1500,3.0875,3.1790,3.0526,3.1500,6.2375,9.4165,12.4691,7.8489,18.21
207.15,12.4691,3.0959,3.1333,3.1873,3.0526,3.0959,6.2292,9.4165,12.4691,7.8489,20.67
207.67,12.4691,3.1303,3.1155,3.1707,3.0526,3.1303,6.2458,9.4165,12.4691,7.9235,18.21
208.14,12.4691,3.0909,3.1382,3.1873,3.0526,3.0909,6.2292,9.4165,12.4691,7.8489,16.73
208.66,12.4507,3.1549,3.0826,3.1790,3.0526,3.1549,6.2375,9.4165,12.4691,7.9235,19.69
209.14,12.4507,3.1155,3.1136,3.1873,3.0342,3.1155,6.2292,9.4165,12.4507,7.9235,18.70
209.64,12.4691,3.1106,3.1102,3.1957,3.0342,3.1106,6.2208,9.4165,12.4507,7.9235,16.73
210.16,12.4507,3.1155,3.1053,3.1957,3.0526,3.1155,6.2208,9.4165,12.4691,7.9235,19.20
210.64,12.4507,3.1155,3.1053,3.1957,3.0342,3.1155,6.2208,9.4165,12.4507,7.7743,13.29
211.16,12.4691,3.1106,3.1185,3.1873,3.0342,3.1106,6.2292,9.4165,12.4507,7.8489,19.69
211.65,12.4691,3.1155,3.1136,3.1873,3.0526,3.1155,6.2292,9.4165,12.4691,7.9235,22.64
212.15,12.4691,3.1155,3.1136,3.1873,3.0526,3.1155,6.2292,9.4165,12.4691,7.8489,16.24
212.65,12.4507,3.1155,3.1220,3.1652,3.0664,3.1155,6.2375,9.4027,12.4691,7.9235,19.69
213.15,12.4507,3.1106,3.1269,3.1790,3.0342,3.1106,6.2375,9.4165,12.4507,7.9980,19.20
213.65,12.4322,3.1155,3.1136,3.1735,3.0480,3.1155,6.2292,9.4027,12.4507,7.7743,19.20
214.14,12.4322,3.1106,3.1185,3.1735,3.0295,3.1106,6.2292,9.4027,12.4322,7.9235,19.69
214.63,12.4322,3.1106,3.1185,3.1735,3.0295,3.1106,6.2292,9.4027,12.4322,7.6998,19.69
215.16,12.4322,3.1106,3.1102,3.1957,3.0157,3.1106,6.2208,9.4165,12.4322,7.6998,20.67
215.65,12.4507,3.1106,3.1102,3.1819,3.0295,3.1106,6.2208,9.4027,12.4322,7.7743,18.70
216.16,12.4138,3.1106,3.1102,3.1819,3.0480,3.1106,6.2208,9.4027,12.4507,7.8489,16.73
216.64,12.4322,3.1155,3.1053,3.1957,2.9973,3.1155,6.2208,9.4165,12.4138,7.8489,17.23
217.15,12.4322,3.1155,3.1053,3.1957,3.0157,3.1155,6.2208,9.4165,12.4322,7.8489,18.70
217.64,12.4322,3.1106,3.1269,3.1652,3.0295,3.1106,6.2375,9.4027,12.4322,7.9235,16.24
218.14,12.4322,3.1106,3.1185,3.1597,3.0433,3.1106,6.2292,9.3889,12.4322,7.8489,17.23
218.66,12.4322,3.1106,3.1019,3.1902,3.0295,3.1106,6.2125,9.4027,12.4322,7.9235,18.21
219.14,12.4322,3.1205,3.1170,3.1652,3.0295,3.1205,6.2375,9.4027,12.4322,7.8489,14.77
219.66,12.4322,3.1106,3.1019,3.1902,3.0295,3.1106,6.2125,9.4027,12.4322,7.7743,19.69
220.14,12.4322,3.1057,3.0985,3.1985,3.0295,3.1057,6.2042,9.4027,12.4322,7.8489,16.24
220.64,12.4322,3.1106,3.1102,3.1681,3.0433,3.1106,6.2208,9.3889,12.4322,7.8489,20.67
221.14,12.4322,3.0713,3.1413,3.1902,3.0295,3.0713,6.2125,9.4027,12.4322,7.9235,20.67
221.65,12.4322,3.1205,3.1004,3.1681,3.0433,3.1205,6.2208,9.3889,12.4322,7.7743,24.12
222.16,12.4138,3.1254,3.0955,3.1681,3.0433,3.1254,6.2208,9.3889,12.4322,7.7743,23.62
222.65,12.4138,3.1402,3.0890,3.1597,3.0249,3.1402,6.2292,9.3889,12.4138,7.9980,20.18
223.16,12.4322,3.0959,3.1167,3.1764,3.0249,3.0959,6.2125,9.3889,12.4138,7.9235,20.18
223.66,12.4138,3.0860,3.1265,3.1764,3.0433,3.0860,6.2125,9.3889,12.4322,7.8489,18.70
224.14,12.4322,3.0959,3.1167,3.1764,3.0249,3.0959,6.2125,9.3889,12.4138,7.8489,20.18
224.64,12.4138,3.1008,3.1117,3.1902,3.0295,3.1008,6.2125,9.4027,12.4322,7.8489,22.64
225.14,12.4138,3.0959,3.1167,3.1764,3.0249,3.0959,6.2125,9.3889,12.4138,7.8489,15.75
225.65,12.3954,3.1106,3.1019,3.2040,2.9973,3.1106,6.2125,9.4165,12.4138,7.9235,18.70
226.16,12.4138,3.1057,3.1068,3.1488,3.0341,3.1057,6.2125,9.3613,12.3954,7.7743,22.15
226.66,12.4138,3.1008,3.1117,3.1626,3.0387,3.1008,6.2125,9.3751,12.4138,7.9980,19.20
227.14,12.4138,3.1057,3.1068,3.1764,3.0249,3.1057,6.2125,9.3889,12.4138,7.8489,20.67
227.65,12.4138,3.1008,3.1117,3.1626,3.0387,3.1008,6.2125,9.3751,12.4138,7.8489,20.18
228.14,12.4138,3.1008,3.1034,3.1847,3.0249,3.1008,6.2042,9.3889,12.4138,7.8489,18.21
228.65,12.4138,3.1008,3.1117,3.1626,3.0387,3.1008,6.2125,9.3751,12.4138,7.8489,19.20
229.14,12.4322,3.1008,3.1117,3.1626,3.0387,3.1008,6.2125,9.3751,12.4138,7.9980,16.24
229.66,12.4322,3.1008,3.1034,3.1709,3.0572,3.1008,6.2042,9.3751,12.4322,7.9235,19.20
230.14,12.4138,3.1057,3.0985,3.1709,3.0572,3.1057,6.2042,9.3751,12.4322,7.8489,17.23
230.66,12.4138,3.1057,3.0985,3.1571,3.0525,3.1057,6.2042,9.3613,12.4138,7.8489,15.75
231.15,12.4138,3.1008,3.1034,3.1709,3.0387,3.1008,6.2042,9.3751,12.4138,7.8489,18.70
231.64,12.4138,3.1057,3.0985,3.1985,3.0111,3.1057,6.2042,9.4027,12.4138,7.8489,19.69
232.14,12.4138,3.1008,3.1034,3.1571,3.0525,3.1008,6.2042,9.3613,12.4138,7.9235,17.23
232.66,12.4138,3.1008,3.1034,3.1709,3.0387,3.1008,6.2042,9.3751,12.4138,7.8489,19.20
233.14,12.4138,3.1008,3.1034,3.1709,3.0387,3.1008,6.2042,9.3751,12.4138,7.8489,19.20
233.66,12.3954,3.1008,3.1117,3.1626,3.0387,3.1008,6.2125,9.3751,12.4138,7.8489,19.20
234.16,12.3954,3.1008,3.1034,3.1709,3.0203,3.1008,6.2042,9.3751,12.3954,7.9235,17.23
234.64,12.3586,3.1008,3.1034,3.1847,3.0065,3.1008,6.2042,9.3889,12.3954,7.8489,19.20
235.14,12.3770,3.1008,3.1034,3.1571,2.9973,3.1008,6.2042,9.3613,12.3586,7.8489,17.23
235.64,12.4138,3.1008,3.1034,3.1571,3.0157,3.1008,6.2042,9.3613,12.3770,7.8489,18.21
236.14,12.3954,3.1008,3.0951,3.1654,3.0525,3.1008,6.1959,9.3613,12.4138,7.7743,18.21
236.63,12.4138,3.1106,3.0936,3.1847,3.0065,3.1106,6.2042,9.3889,12.3954,7.7743,20.18
237.13,12.3770,3.1057,3.0985,3.1571,3.0525,3.1057,6.2042,9.3613,12.4138,7.8489,17.72
237.65,12.3770,3.0909,3.1049,3.1792,3.0019,3.0909,6.1959,9.3751,12.3770,7.8489,20.67
238.14,12.3954,3.1106,3.0936,3.1709,3.0019,3.1106,6.2042,9.3751,12.3770,7.8489,19.20
